"OTU","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Rank1","Rank2","Rank3","Rank4","Rank5","Rank6","Rank7","Rank8"
"OTU.1968",0.195219016871707,-0.482227622299288,0.851063861069393,-0.566617435374768,0.570974126643093,NA,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","uncultured_bacterium",NA
"OTU.1965",0.059103174511118,-0.182065142523598,0.805415076614252,-0.226051321622821,0.821161504337449,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","Planctomyces","uncultured_bacterium",NA
"OTU.1966",0.0912009375825274,-0.299538063590862,0.804337615356853,-0.372403401099137,0.709592522032293,NA,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured_bacterium",NA,NA
"OTU.1961",0.1342113474502,-0.319013960935569,0.808068551662366,-0.394785764498928,0.693001001662983,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Family_Incertae_Sedis","Bauldia","uncultured_bacterium",NA
"OTU.1963",0.288185551430552,0.00607298899630715,0.952552678797969,0.00637548886427015,0.99491313032853,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hirschia","uncultured_bacterium",NA
"OTU.5065",7.11436654577397,-1.53583741003357,0.655068017750241,-2.34454647214839,0.019050236309481,0.160639830501569,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter",NA,NA
"OTU.5060",0.767261817679292,1.16992876463179,0.972017805211535,1.20360836844669,0.228740983471186,NA,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","uncultured_bacterium",NA
"OTU.832",0.763016131305235,-0.384591127502355,0.999944966513351,-0.384612294057905,0.700524684205563,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","uncultured_bacterium",NA
"OTU.4337",0.0676479141219701,-0.203842411277988,0.80520226690917,-0.253156777688236,0.800147065175909,NA,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured_bacterium",NA
"OTU.4332",0.0823336460329628,-0.210943756691133,0.806004033135888,-0.261715510120245,0.79354078187003,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12",NA,NA,NA
"OTU.4330",0.166673236229088,0.412585881328049,0.84394474483932,0.488877836909337,0.624928187388193,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","uncultured","uncultured_bacterium",NA
"OTU.1379",0.159495333174143,-0.340613180350441,0.809650188150875,-0.420691781877248,0.673980162951354,NA,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA
"OTU.1371",13.8509852238518,0.710732628677601,0.461604706073649,1.53969970263736,0.123633569356736,0.521265859990562,"Bacteria","Acidobacteria","DA023","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA
"OTU.1370",0.203107433896581,0.649834895486978,0.854133148277865,0.760812171728962,0.446769263289394,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","uncultured","uncultured_bacterium",NA
"OTU.1375",0.0918474190521727,-0.233517696564365,0.805914364111278,-0.289754975172674,0.772003695393656,NA,"Bacteria","Firmicutes","Bacilli","Bacillales","Thermoactinomycetaceae","Shimazuella","uncultured_bacterium",NA
"OTU.1374",0.133928991688033,0.500568273837338,0.835287150313777,0.599276875801691,0.548988265568508,NA,"Bacteria","Chloroflexi","Thermomicrobia","JG30-KF-CM45",NA,NA,NA,NA
"OTU.1377",0.291762073122489,-0.545846329538161,0.878566609596073,-0.621291912959357,0.534407573674587,NA,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","uncultured","uncultured_bacterium",NA
"OTU.1376",0.127571102749736,-0.350274847613736,0.8113070034277,-0.431741432199964,0.665929350848853,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Dokdonella",NA,NA
"OTU.3209",0.0702335252149368,0.768219730518045,0.818528574550002,0.938537461493491,0.347968274614872,NA,"Bacteria","Planctomycetes","Phycisphaerae","WD2101_soil_group","uncultured_bacterium",NA,NA,NA
"OTU.3207",0.059103174511118,-0.182065142523598,0.805415076614252,-0.226051321622821,0.821161504337449,NA,"Bacteria","Planctomycetes","OM190","uncultured_bacterium",NA,NA,NA,NA
"OTU.3206",0.183694838104345,-0.358569464627374,0.812728474847067,-0.441192200992892,0.659073858829213,NA,"Bacteria","Acidobacteria","Acidobacteriales","Acidobacteriaceae","uncultured","uncultured_bacterium",NA,NA
"OTU.3204",0.074825817176915,0.786363023700362,0.819805365576306,0.959206973654735,0.337454488041169,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","uncultured","uncultured_bacterium",NA
"OTU.3203",0.0912009375825274,-0.299538063590862,0.804337615356853,-0.372403401099137,0.709592522032293,NA,"Bacteria","Chloroflexi","JG30-KF-CM66","uncultured_bacterium",NA,NA,NA,NA
"OTU.3202",0.059103174511118,-0.182065142523598,0.805415076614252,-0.226051321622821,0.821161504337449,NA,"Bacteria","Actinobacteria","Frankiales","Cryptosporangiaceae",NA,NA,NA,NA
"OTU.3200",0.129336699726055,0.483555672436096,0.834007141281471,0.579797999922521,0.562050846525881,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","uncultured","uncultured_bacterium",NA
"OTU.2550",1.31599347837282,1.91545796026456,0.871934350941687,2.19679148802415,0.0280353412689169,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystineae","Haliangiaceae","Haliangium",NA
"OTU.838",0.357981814027243,-0.721191420642687,0.928329313899613,-0.776870244044318,0.437235328434199,NA,"Bacteria","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus",NA,NA,NA
"OTU.528",1.06931609407254,-0.363040358145925,0.960685810031864,-0.377897075563012,0.705507055005389,NA,"Bacteria","Acidobacteria","Candidatus_Chloracidobacterium",NA,NA,NA,NA,NA
"OTU.529",1.01057818400361,0.00523770006028257,0.950265744657132,0.00551182665452431,0.995602220878137,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured","uncultured_bacterium",NA
"OTU.298",1.88281534347915,-0.110180459840409,0.844269161091538,-0.130503949354207,0.896167729733166,NA,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA
"OTU.299",0.816016238301728,1.21778711393554,0.960752737935964,1.2675343674292,0.204964283045505,NA,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured_bacterium",NA,NA
"OTU.833",0.059103174511118,-0.182065142523598,0.805415076614252,-0.226051321622821,0.821161504337449,NA,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Ferruginibacter",NA,NA
"OTU.830",0.757108417672448,0.060427126550239,0.984325736432436,0.0613893595521026,0.95104912622513,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae",NA,NA,NA
"OTU.831",0.361078100397964,0.56442888610915,0.979854687080859,0.576033256309333,0.5645927031768,NA,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_bacterium",NA,NA
"OTU.292",5.38585562193852,0.990803679822013,0.623970661860166,1.5879010671243,0.112308712166139,0.50057597422622,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA,NA
"OTU.293",1.88956770604792,-0.244514279495324,0.866744485693232,-0.282106530276635,0.777861826079572,NA,"Bacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA,NA,NA
"OTU.834",0.561468555732482,-1.33347003191913,1.00377536373885,-1.32845463247099,0.184027961525168,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","uncultured","uncultured_bacterium",NA
"OTU.835",0.059103174511118,-0.182065142523598,0.805415076614252,-0.226051321622821,0.821161504337449,NA,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","TM214","uncultured_bacterium",NA,NA
"OTU.748",0.217952026215616,-0.555948359964892,0.872308141103008,-0.637330243487022,0.523909755184235,NA,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","0319-6M6","uncultured_bacterium",NA,NA
"OTU.749",0.487201310367833,-0.328893403049852,0.999268857055625,-0.329134047086133,0.742054370729226,NA,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","uncultured","uncultured_bacterium",NA
"OTU.740",0.458841780218823,0.548638369601814,1.00161725939828,0.547752511704327,0.583861850024469,NA,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","uncultured_bacterium",NA,NA
"OTU.741",0.834193120589205,-0.784304779560996,0.999589552321097,-0.78462682782128,0.432672395825529,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","Pirellula","uncultured_bacterium",NA
"OTU.742",0.250800511829445,-0.452352048750793,0.853218883231766,-0.530171164329374,0.595993261876987,NA,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","uncultured_bacterium",NA
"OTU.743",1.25435441579272,0.405558915808197,0.903322576306224,0.448963555706276,0.653457946972895,NA,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","uncultured","uncultured_bacterium",NA
"OTU.744",0.307117377381544,-0.778163668623455,0.936129901316274,-0.831256076244647,0.405828982259657,NA,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","CL500-29_marine_group","uncultured_actinobacterium",NA
"OTU.745",0.690614009303999,0.977652223478835,0.978748217454669,0.998880208457815,0.317852724819497,NA,"Bacteria","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella",NA,NA,NA
"OTU.746",0.515575744033176,-1.14748706074349,0.990518231386764,-1.15847141868047,0.24667170879098,NA,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured",NA,NA,NA
"OTU.747",0.228762568473781,-0.517410718460783,0.871513284164081,-0.593692291170365,0.552717939972234,NA,"Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Adhaeribacter",NA,NA
"OTU.3839",0.059103174511118,-0.182065142523598,0.805415076614252,-0.226051321622821,0.821161504337449,NA,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","TM214","uncultured_bacterium",NA,NA
"OTU.6027",0.059103174511118,-0.182065142523598,0.805415076614252,-0.226051321622821,0.821161504337449,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","uncultured_bacterium",NA
"OTU.2421",0.0823336460329628,-0.210943756691133,0.806004033135888,-0.261715510120245,0.79354078187003,NA,"Bacteria","Acidobacteria","RB25","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA
"OTU.2351",0.0702335252149368,0.768219730518045,0.818528574550002,0.938537461493491,0.347968274614872,NA,"Bacteria","Planctomycetes","OM190","uncultured_bacterium",NA,NA,NA,NA
"OTU.418",1.05526877960823,-0.706208178548744,0.980010057213566,-0.720613195089737,0.471147533150627,NA,"Bacteria","Acidobacteria","11-24","uncultured_bacterium",NA,NA,NA,NA
"OTU.5437",0.570962128767055,0.339724433927414,0.901704616013153,0.376758006884218,0.706353450572196,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","BCf3-20",NA,NA,NA
"OTU.5866",0.180366288748456,-0.448295286472763,0.833750899588589,-0.537684920872617,0.590794591300794,NA,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,NA
"OTU.148",5.25762660935109,0.0211220712783818,0.6386009526878,0.0330755398805488,0.973614348422498,0.993816039156809,"Bacteria","Verrucomicrobia","OPB35_soil_group","uncultured_bacterium",NA,NA,NA,NA
"OTU.294",0.624440376770502,-0.0217600226640717,1.00222104105836,-0.0217117998651204,0.982677851061077,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Nitrospinaceae","uncultured","uncultured_bacterium",NA
"OTU.5869",0.059103174511118,-0.182065142523598,0.805415076614252,-0.226051321622821,0.821161504337449,NA,"Bacteria","Chloroflexi","KD4-96",NA,NA,NA,NA,NA
"OTU.146",8.2404772813217,-0.173984805388703,0.588893269192262,-0.295443698358693,0.767654955796702,0.94679553872629,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA
"OTU.415",0.133928991688033,0.500568273837338,0.835287150313777,0.599276875801691,0.548988265568508,NA,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales",NA,NA,NA,NA
"OTU.145",1.66824041788105,-0.334956466687587,0.886360582236385,-0.377900905568765,0.705504209697938,NA,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","uncultured","uncultured_bacterium",NA
"OTU.143",7.81758124245054,-1.60220118366188,0.648878600405274,-2.46918481001097,0.0135421259181152,0.132035727701623,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,NA
"OTU.140",2.54223093952991,-0.0490327727473802,0.770588629189259,-0.0636302832536835,0.94926461804542,0.987101336212082,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Derxia","uncultured_Derxia_sp.",NA
"OTU.141",3.98856051412165,0.293403126913549,0.69620334201282,0.421433091753453,0.673438859210277,0.94679553872629,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Lacibacter",NA,NA
"OTU.1526",0.113260615023356,-0.29953806513651,0.80433761537647,-0.372403403011696,0.709592520608522,NA,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","0319-6M6","uncultured_bacterium",NA,NA
"OTU.1527",0.135573601963718,-0.365899783349958,0.81498910436956,-0.448962791512412,0.653458498254736,NA,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured_bacterium",NA,NA
"OTU.1521",0.160315347290791,-0.386858936704491,0.820320195629902,-0.471595041503803,0.637215866655044,NA,"Bacteria","Verrucomicrobia","OPB35_soil_group","uncultured_bacterium",NA,NA,NA,NA
"OTU.1522",0.149439319758063,-0.376694335726595,0.817738104498924,-0.460654008482847,0.645046856550844,NA,"Bacteria","Chloroflexi","Caldilineae","Caldilineales","Caldilineaceae","Caldilinea","uncultured_bacterium",NA
"OTU.1523",0.0671056737250998,-0.203100238155151,0.805189336718034,-0.252239105628238,0.800856253126085,NA,"Bacteria","Chlorobi","Chlorobia","Chlorobiales","OPB56","uncultured_bacterium",NA,NA
"OTU.1528",0.296330705743221,-0.665861780956168,0.904728537968224,-0.735979636998645,0.461743090242898,NA,"Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus",NA,NA
"OTU.1529",0.263976205384018,1.07625832934378,0.930881331411444,1.15617135399193,0.247611074484636,NA,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Acidimicrobiaceae","uncultured",NA,NA
"OTU.3018",0.0684679282386183,-0.195347701862799,0.805732803585206,-0.242447249253816,0.808433626591275,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","uncultured","uncultured_bacterium",NA
"OTU.3544",0.0698094756965087,-0.197039876073045,0.805767466469089,-0.244536897147862,0.806815029369924,NA,"Bacteria","Chlamydiae","Chlamydiales","Parachlamydiaceae",NA,NA,NA,NA
"OTU.3010",0.234494682998061,0.169906402205082,0.906728336961086,0.187384021519087,0.851359549694457,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","Gemmata","uncultured_bacterium",NA
"OTU.3011",0.0698094756965087,-0.197039876073045,0.805767466469089,-0.244536897147862,0.806815029369924,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Coxiellaceae","Aquicella","uncultured_bacterium",NA
"OTU.3540",3.53407356654604,-1.57534279648114,0.773690020200411,-2.03614206639641,0.041736091674353,0.250416550046118,"Bacteria","Bacteroidetes","Flavobacteria","Flavobacteriales","Flavobacteriaceae","Flavobacterium","uncultured_bacterium",NA
"OTU.3017",0.0684679282386183,-0.195347701862799,0.805732803585206,-0.242447249253816,0.808433626591275,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","0319-6G20","uncultured_bacterium",NA,NA
"OTU.199",3.05063624227928,-1.0854326383629,0.762453339817235,-1.42360532989873,0.15456075210253,0.567327226055659,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","0319-6M6","uncultured_bacterium",NA,NA
"OTU.198",0.836176823501936,0.389249126726584,0.969124784768514,0.40165016192374,0.68794150764098,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Candidatus_Alysiosphaera","uncultured_bacterium",NA,NA
"OTU.195",2.83277605732007,-0.890295609511986,0.78717937531307,-1.13099458323321,0.258057371328866,0.694085343574191,"Bacteria","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured_Gemmatimonadetes_bacterium",NA,NA
"OTU.194",1.11477172676539,0.195260387945361,0.942086182079296,0.207263827513528,0.835803822199868,NA,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","Flavihumibacter",NA,NA
"OTU.197",4.04812066249708,1.42590375751306,0.699791216505571,2.0376131107123,0.0415886398331102,0.250416550046118,"Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","Nitrosospira",NA,NA
"OTU.196",4.68443683219333,-0.958900360947662,0.723626452424234,-1.3251317136559,0.18512746917991,0.612892200759667,"Bacteria","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","uncultured","uncultured_bacterium",NA
"OTU.191",2.89649904607809,0.380650074025688,0.752221089124697,0.506034834078664,0.612832196051936,0.94679553872629,"Bacteria","Acidobacteria","32-21","uncultured_Acidobacteria_bacterium",NA,NA,NA,NA
"OTU.190",2.85166463644316,-0.582445877513331,0.801145347404658,-0.727016488830882,0.467215854877231,0.852464015916352,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","0319-6A21","uncultured_bacterium",NA,NA
"OTU.193",2.36746291485892,0.591297135696879,0.770172912246909,0.767745951973076,0.442638130195101,0.837171110923792,"Bacteria","Acidobacteria","RB41","uncultured_bacterium",NA,NA,NA,NA
"OTU.192",2.11084694966515,0.430275747101832,0.775108492580244,0.555116801351892,0.578814771428298,NA,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","OCS155_marine_group","uncultured_organism",NA,NA
"OTU.995",0.531978946097345,0.661699427352304,1.00188733766349,0.660452929663189,0.508963215322775,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA,NA,NA
"OTU.994",0.26803815317961,0.62057716711284,0.930330002596497,0.667050579236233,0.504739826276625,NA,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","uncultured","uncultured_bacterium",NA,NA
"OTU.997",0.284078825416026,0.447431859351024,0.930971284338134,0.48060758358312,0.630795424596579,NA,"Bacteria","Planctomycetes","OM190","uncultured_bacterium",NA,NA,NA,NA
"OTU.996",0.0671056737250998,-0.203100238155151,0.805189336718034,-0.252239105628238,0.800856253126085,NA,"Bacteria","Chlorobi","Chlorobia","Chlorobiales","SJA-28","uncultured_bacterium",NA,NA
"OTU.991",1.35216938949068,1.00265545184882,0.850281906868435,1.17920356031281,0.238317128732396,NA,"Bacteria","Chloroflexi","KD4-96","uncultured_bacterium",NA,NA,NA,NA
"OTU.990",0.457376711256255,-1.07342690146938,0.983230944615481,-1.09173425363374,0.27494992465993,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","uncultured","uncultured_bacterium",NA
"OTU.993",0.0671056737250998,-0.203100238155151,0.805189336718034,-0.252239105628238,0.800856253126085,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","Planctomyces","uncultured_bacterium",NA
"OTU.992",0.411115859120236,-0.761556942084811,0.938030096981374,-0.811868344667765,0.416867180193551,NA,"Bacteria","Acidobacteria","SJA-149","uncultured_bacterium",NA,NA,NA,NA
"OTU.999",0.135573601963718,-0.365899783349958,0.81498910436956,-0.448962791512412,0.653458498254736,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sorangiineae","Polyangiaceae","Sorangium",NA
"OTU.998",0.830635882598283,0.716876911499998,0.971150437692083,0.738172875876615,0.460409403302086,NA,"Bacteria","Actinobacteria","MB-A2-108","uncultured_bacterium",NA,NA,NA,NA
"OTU.914",0.745359136921416,0.10715768381045,0.988806159010348,0.108370768966184,0.913701587536282,NA,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA
"OTU.2769",1.39996481686235,-0.368508028768325,0.932455203192689,-0.395201857962257,0.692693921603919,NA,"Bacteria","Verrucomicrobia","Spartobacteria","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","uncultured_Verrucomicrobia_bacterium",NA
"OTU.2763",0.074825817176915,0.786363023700362,0.819805365576306,0.959206973654735,0.337454488041169,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystineae","Haliangiaceae","Haliangium","uncultured_bacterium"
"OTU.2762",0.574937288719798,0.232666140325103,1.00822949278089,0.230767044597521,0.817495784843183,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured","uncultured_bacterium",NA
"OTU.2767",0.409570883661214,-0.0381070287971603,0.982578577041721,-0.0387826782382029,0.969063655207572,NA,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","480-2","uncultured_bacterium",NA,NA
"OTU.2765",0.214868818088361,0.856885379108987,0.901333945771481,0.950685795346974,0.341763901095509,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","Planctomyces","uncultured_bacterium",NA
"OTU.2764",0.0671056737250998,-0.203100238155151,0.805189336718034,-0.252239105628238,0.800856253126085,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","Isosphaera","uncultured_planctomycete",NA
"OTU.1942",0.295649918936999,0.374973974620467,0.940680457513546,0.398619926272963,0.690173276961795,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystineae","Haliangiaceae","Haliangium","uncultured_bacterium"
"OTU.1943",0.0671056737250998,-0.203100238155151,0.805189336718034,-0.252239105628238,0.800856253126085,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Cystobacterineae","Myxococcaceae","Corallococcus",NA
"OTU.1941",0.159668865821146,-0.422930857169923,0.827311917170545,-0.511210884784993,0.609203397678609,NA,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter","uncultured_bacterium",NA
"OTU.1946",0.145059342391852,1.11617556003249,0.84388442149652,1.32266401843643,0.185947134362496,NA,"Bacteria","Acidobacteria","DS-100",NA,NA,NA,NA,NA
"OTU.1947",0.28117518475244,0.668933319172332,0.958330258360306,0.698019616240512,0.485164926514528,NA,"Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Iamiaceae",NA,NA,NA
"OTU.1945",0.134639505657963,0.94541177435674,0.830013240343968,1.1390321604568,0.254689740619306,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","Zavarzinella","uncultured_bacterium",NA
"OTU.1948",0.759615367114343,0.634738470507697,0.984165616450248,0.644950869953284,0.518959024417757,NA,"Bacteria","Actinobacteria","Frankiales","Sporichthyaceae","uncultured",NA,NA,NA
"OTU.1949",0.0702335252149368,0.768219730518045,0.818528574550002,0.938537461493491,0.347968274614872,NA,"Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales",NA,NA,NA,NA
"OTU.5083",0.126751088633088,-0.357506258728104,0.812775526466033,-0.439858542840912,0.660039563652658,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","uncultured",NA,NA
"OTU.5082",0.059103174511118,-0.182065142523598,0.805415076614252,-0.226051321622821,0.821161504337449,NA,"Bacteria","Acidobacteria","DA023","uncultured_bacterium",NA,NA,NA,NA
"OTU.5085",0.162080944267109,0.395055232970906,0.84212469302452,0.46911726522595,0.638985818762732,NA,"Bacteria","Chloroflexi","Chloroflexales","Chloroflexaceae","Roseiflexus","uncultured_bacterium",NA,NA
"OTU.5088",0.485395653465631,0.942773287211979,1.0029845688266,0.93996788835439,0.347234032356475,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Nitrospinaceae","Candidatus_Entotheonella","uncultured_bacterium",NA
"OTU.588",0.506912813543882,-0.361424357998596,1.00401272275382,-0.359979858628959,0.718862195763102,NA,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystineae","Haliangiaceae","Haliangium","uncultured_bacterium"
"OTU.4689",0.113260615023356,-0.29953806513651,0.80433761537647,-0.372403403011696,0.709592520608522,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Coxiellaceae","Aquicella","uncultured_bacterium",NA
"OTU.4684",0.0676479141219701,-0.203842411277988,0.80520226690917,-0.253156777688236,0.800147065175909,NA,"Bacteria","Verrucomicrobia","Spartobacteria","Chthoniobacterales",NA,NA,NA,NA
"OTU.4682",0.059103174511118,-0.182065142523598,0.805415076614252,-0.226051321622821,0.821161504337449,NA,"Bacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes",NA,NA,NA
"OTU.4680",0.0676479141219701,-0.203842411277988,0.80520226690917,-0.253156777688236,0.800147065175909,NA,"Bacteria","Verrucomicrobia","Spartobacteria","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","uncultured_Verrucomicrobia_bacterium",NA
"OTU.4354",0.253281881849637,0.111356893496011,0.91655398491075,0.121495182312534,0.903298830395503,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","uncultured","uncultured_bacterium",NA
"OTU.1319",0.386786824019242,-0.156048790258286,0.987879261234995,-0.157963423650783,0.874485620496077,NA,"Bacteria","Verrucomicrobia","Spartobacteria","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","uncultured_bacterium",NA
"OTU.1318",0.0912009375825274,-0.299538063590862,0.804337615356853,-0.372403401099137,0.709592522032293,NA,"Bacteria","Actinobacteria","Streptosporangiales","Nocardiopsaceae","Nocardiopsis",NA,NA,NA
"OTU.1317",0.126751088633088,-0.357506258728104,0.812775526466033,-0.439858542840912,0.660039563652658,NA,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetaceae","Gemmata","uncultured_bacterium",NA
"OTU.1316",0.227421021015891,-0.515245987789945,0.870765189886303,-0.591716336131009,0.554040555432934,NA,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Chitinophagaceae","uncultured","uncultured_Bacteroidetes_bacterium",NA
"OTU.1315",0.304728208212998,0.571557543170057,0.969811941430317,0.589348840484581,0.555627287874549,NA,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","uncultured","uncultured_soil_bacterium",NA
